,Date,State,Confirmed,Deceased,Recovered,State_Name
2113,19-Mar-20,DD,0,0,0,Daman and Diu
2114,19-Mar-20,DL,4,0,1,Delhi
2115,19-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2116,19-Mar-20,GA,0,0,0,Goa
2117,19-Mar-20,GJ,2,0,0,Gujarat
2118,19-Mar-20,HP,0,0,0,Himachal Pradesh
2119,19-Mar-20,HR,1,0,0,Haryana
2120,19-Mar-20,JH,0,0,0,Jharkhand
2121,19-Mar-20,JK,0,0,0,Jammu and Kashmir
2122,19-Mar-20,KA,1,0,0,Karnataka
2123,19-Mar-20,KL,1,0,0,Kerala
2124,19-Mar-20,LA,0,0,0,Ladakh
2125,19-Mar-20,LD,0,0,0,Lakshadweep
2126,19-Mar-20,MH,4,0,0,Maharashtra
2127,19-Mar-20,ML,0,0,0,Meghalaya
2128,19-Mar-20,MN,0,0,0,Manipur
2129,19-Mar-20,MP,0,0,0,Madhya Pradesh
2130,19-Mar-20,MZ,0,0,0,Mizoram
2131,19-Mar-20,NL,0,0,0,Nagaland
2132,19-Mar-20,OR,0,0,0,Odisha
2133,19-Mar-20,PB,0,1,0,Punjab
2134,19-Mar-20,PY,0,0,0,Puducherry
2135,19-Mar-20,RJ,2,0,0,Rajasthan
2136,19-Mar-20,SK,0,0,0,Sikkim
2137,19-Mar-20,TG,3,0,0,Telangana
2138,19-Mar-20,TN,1,0,0,Tamil Nadu
2139,19-Mar-20,TR,0,0,0,Tripura
2140,19-Mar-20,TT,27,1,5,Total
2141,19-Mar-20,UN,0,0,0,State Unassigned
2142,19-Mar-20,UP,3,0,4,Uttar Pradesh
2143,19-Mar-20,UT,1,0,0,Uttarakhand
2144,19-Mar-20,WB,0,0,0,West Bengal
2145,19-May-20,AN,0,0,0,Andaman and Nicobar Islands
2146,19-May-20,AP,57,2,69,Andhra Pradesh
2147,19-May-20,AR,0,0,0,Arunachal Pradesh
2148,19-May-20,AS,42,0,0,Assam
2149,19-May-20,BR,96,0,0,Bihar
2150,19-May-20,CH,3,0,3,Chandigarh
2151,19-May-20,CT,5,0,0,Chhattisgarh
2152,19-May-20,DD,0,0,0,Daman and Diu
2153,19-May-20,DL,500,6,265,Delhi
2154,19-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2155,19-May-20,GA,8,0,0,Goa
2156,19-May-20,GJ,395,25,239,Gujarat
2157,19-May-20,HP,2,1,5,Himachal Pradesh
2158,19-May-20,HR,36,0,29,Haryana
2159,19-May-20,JH,20,0,0,Jharkhand
2160,19-May-20,JK,28,2,38,Jammu and Kashmir
2161,19-May-20,KA,149,3,13,Karnataka
2162,19-May-20,KL,12,0,0,Kerala
2163,19-May-20,LA,0,0,0,Ladakh
2164,19-May-20,LD,0,0,0,Lakshadweep
2165,19-May-20,MH,2078,76,1202,Maharashtra
2166,19-May-20,ML,0,0,0,Meghalaya
2167,19-May-20,MN,2,0,0,Manipur
2168,19-May-20,MP,229,6,196,Madhya Pradesh
2169,19-May-20,MZ,0,0,0,Mizoram
2170,19-May-20,NL,0,0,0,Nagaland
2171,19-May-20,OR,102,1,30,Odisha
2172,19-May-20,PB,22,1,95,Punjab
2173,19-May-20,PY,5,0,1,Puducherry
2174,19-May-20,RJ,338,5,119,Rajasthan
2175,19-May-20,SK,0,0,0,Sikkim
2176,19-May-20,TG,42,4,9,Telangana
2177,19-May-20,TN,688,3,489,Tamil Nadu
2178,19-May-20,TR,8,0,27,Tripura
2179,19-May-20,TT,6154,146,3032,Total
2180,19-May-20,UN,814,0,0,State Unassigned
2181,19-May-20,UP,321,5,135,Uttar Pradesh
2182,19-May-20,UT,15,0,0,Uttarakhand
2183,19-May-20,WB,137,6,68,West Bengal
2184,20-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
2185,20-Apr-20,AP,75,3,27,Andhra Pradesh
2186,20-Apr-20,AR,0,0,0,Arunachal Pradesh
2187,20-Apr-20,AS,0,0,2,Assam
2188,20-Apr-20,BR,17,0,0,Bihar
2189,20-Apr-20,CH,0,0,1,Chandigarh
2190,20-Apr-20,CT,0,0,0,Chhattisgarh
2191,20-Apr-20,DD,0,0,0,Daman and Diu
2192,20-Apr-20,DL,78,2,141,Delhi
2193,20-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2194,20-Apr-20,GA,0,0,0,Goa
2195,20-Apr-20,GJ,196,8,26,Gujarat
2196,20-Apr-20,HP,0,0,0,Himachal Pradesh
2197,20-Apr-20,HR,1,0,37,Haryana
2198,20-Apr-20,JH,5,0,4,Jharkhand
2199,20-Apr-20,JK,14,0,15,Jammu and Kashmir
2200,20-Apr-20,KA,18,0,1,Karnataka
2201,20-Apr-20,KL,6,0,21,Kerala
2202,20-Apr-20,LA,0,0,0,Ladakh
2203,20-Apr-20,LD,0,0,0,Lakshadweep
2204,20-Apr-20,MH,466,9,65,Maharashtra
2205,20-Apr-20,ML,0,0,0,Meghalaya
2206,20-Apr-20,MN,0,0,1,Manipur
2207,20-Apr-20,MP,78,4,7,Madhya Pradesh
2208,20-Apr-20,MZ,0,0,0,Mizoram
2209,20-Apr-20,NL,0,0,0,Nagaland
2210,20-Apr-20,OR,13,0,0,Odisha
2211,20-Apr-20,PB,1,0,1,Punjab
2212,20-Apr-20,PY,0,0,0,Puducherry
2213,20-Apr-20,RJ,98,2,0,Rajasthan
2214,20-Apr-20,SK,0,0,0,Sikkim
2215,20-Apr-20,TG,14,2,0,Telangana
2216,20-Apr-20,TN,43,2,46,Tamil Nadu
2217,20-Apr-20,TR,0,0,0,Tripura
2218,20-Apr-20,TT,1239,33,419,Total
2219,20-Apr-20,UN,0,0,0,State Unassigned
2220,20-Apr-20,UP,84,1,13,Uttar Pradesh
2221,20-Apr-20,UT,2,0,7,Uttarakhand
2222,20-Apr-20,WB,29,0,4,West Bengal
2223,20-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2224,20-Mar-20,AP,0,0,0,Andhra Pradesh
2225,20-Mar-20,AR,0,0,0,Arunachal Pradesh
2226,20-Mar-20,AS,0,0,0,Assam
2227,20-Mar-20,BR,0,0,0,Bihar
2228,20-Mar-20,CH,4,0,0,Chandigarh
2229,20-Mar-20,CT,0,0,0,Chhattisgarh
2230,20-Mar-20,DD,0,0,0,Daman and Diu
2231,20-Mar-20,DL,6,0,2,Delhi
2232,20-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2233,20-Mar-20,GA,0,0,0,Goa
2234,20-Mar-20,GJ,5,0,0,Gujarat
2235,20-Mar-20,HP,2,0,0,Himachal Pradesh
2236,20-Mar-20,HR,2,0,0,Haryana
2237,20-Mar-20,JH,0,0,0,Jharkhand
2238,20-Mar-20,JK,0,0,0,Jammu and Kashmir
2239,20-Mar-20,KA,0,0,1,Karnataka
2240,20-Mar-20,KL,12,0,0,Kerala
2241,20-Mar-20,LA,2,0,0,Ladakh
2242,20-Mar-20,LD,0,0,0,Lakshadweep
2243,20-Mar-20,MH,4,0,0,Maharashtra
2244,20-Mar-20,ML,0,0,0,Meghalaya
2245,20-Mar-20,MN,0,0,0,Manipur
2246,20-Mar-20,MP,4,0,0,Madhya Pradesh
2247,20-Mar-20,MZ,0,0,0,Mizoram
2248,20-Mar-20,NL,0,0,0,Nagaland
2249,20-Mar-20,OR,0,0,0,Odisha
2250,20-Mar-20,PB,1,0,0,Punjab
2251,20-Mar-20,PY,0,0,0,Puducherry
2252,20-Mar-20,RJ,8,0,0,Rajasthan
2253,20-Mar-20,SK,0,0,0,Sikkim
2254,20-Mar-20,TG,3,0,0,Telangana
2255,20-Mar-20,TN,0,0,0,Tamil Nadu
2256,20-Mar-20,TR,0,0,0,Tripura
2257,20-Mar-20,TT,58,0,3,Total
2258,20-Mar-20,UN,0,0,0,State Unassigned
2259,20-Mar-20,UP,4,0,0,Uttar Pradesh
2260,20-Mar-20,UT,0,0,0,Uttarakhand
2261,20-Mar-20,WB,1,0,0,West Bengal
2262,20-May-20,AN,0,0,0,Andaman and Nicobar Islands
2263,20-May-20,AP,71,1,43,Andhra Pradesh
2264,20-May-20,AR,0,0,0,Arunachal Pradesh
2265,20-May-20,AS,31,0,7,Assam
2266,20-May-20,BR,257,0,54,Bihar
2267,20-May-20,CH,3,0,79,Chandigarh
2268,20-May-20,CT,14,0,0,Chhattisgarh
2269,20-May-20,DD,0,0,0,Daman and Diu
2270,20-May-20,DL,534,10,442,Delhi
2271,20-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2272,20-May-20,GA,4,0,0,Goa
2273,20-May-20,GJ,398,30,176,Gujarat
2274,20-May-20,HP,18,0,3,Himachal Pradesh
2275,20-May-20,HR,29,0,21,Haryana
2276,20-May-20,JH,42,0,2,Jharkhand
2277,20-May-20,JK,73,1,31,Jammu and Kashmir
2278,20-May-20,KA,67,1,13,Karnataka
2279,20-May-20,KL,24,0,5,Kerala
2280,20-May-20,LA,1,0,0,Ladakh
2281,20-May-20,LD,0,0,0,Lakshadweep
2282,20-May-20,MH,2161,65,679,Maharashtra
2283,20-May-20,ML,1,0,0,Meghalaya
2284,20-May-20,MN,16,0,0,Manipur
2285,20-May-20,MP,270,9,103,Madhya Pradesh
2286,20-May-20,MZ,0,0,0,Mizoram
2287,20-May-20,NL,0,0,0,Nagaland
2288,20-May-20,OR,74,1,36,Odisha
2289,20-May-20,PB,3,0,152,Punjab
2290,20-May-20,PY,1,0,0,Puducherry
2291,20-May-20,RJ,170,4,67,Rajasthan
2292,20-May-20,SK,0,0,0,Sikkim
2293,20-May-20,TG,27,2,2,Telangana
2294,20-May-20,TN,743,3,987,Tamil Nadu
2295,20-May-20,TR,0,0,0,Tripura
2296,20-May-20,TT,5720,134,3113,Total
2297,20-May-20,UN,282,0,0,State Unassigned
2298,20-May-20,UP,249,4,148,Uttar Pradesh
2299,20-May-20,UT,15,0,1,Uttarakhand
2300,20-May-20,WB,142,3,62,West Bengal
2301,21-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
2302,21-Apr-20,AP,35,2,4,Andhra Pradesh
2303,21-Apr-20,AR,0,0,0,Arunachal Pradesh
2304,21-Apr-20,AS,0,0,0,Assam
2305,21-Apr-20,BR,13,0,0,Bihar
2306,21-Apr-20,CH,1,0,0,Chandigarh
2307,21-Apr-20,CT,0,0,0,Chhattisgarh
2308,21-Apr-20,DD,0,0,0,Daman and Diu
2309,21-Apr-20,DL,75,0,180,Delhi
2310,21-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2311,21-Apr-20,GA,0,0,0,Goa
2312,21-Apr-20,GJ,239,19,8,Gujarat
2313,21-Apr-20,HP,0,0,0,Himachal Pradesh
2314,21-Apr-20,HR,4,0,6,Haryana
2315,21-Apr-20,JH,0,0,0,Jharkhand
2316,21-Apr-20,JK,12,0,10,Jammu and Kashmir
2317,21-Apr-20,KA,10,1,17,Karnataka
2318,21-Apr-20,KL,19,0,16,Kerala
2319,21-Apr-20,LA,0,0,0,Ladakh
2320,21-Apr-20,LD,0,0,0,Lakshadweep
2321,21-Apr-20,MH,552,19,150,Maharashtra
2322,21-Apr-20,ML,1,0,0,Meghalaya
2323,21-Apr-20,MN,0,0,0,Manipur
2324,21-Apr-20,MP,67,4,10,Madhya Pradesh
2325,21-Apr-20,MZ,0,0,0,Mizoram
2326,21-Apr-20,NL,0,0,0,Nagaland
2327,21-Apr-20,OR,5,0,6,Odisha
2328,21-Apr-20,PB,6,0,11,Punjab
2329,21-Apr-20,PY,0,0,0,Puducherry
2330,21-Apr-20,RJ,159,1,69,Rajasthan
2331,21-Apr-20,SK,0,0,0,Sikkim
2332,21-Apr-20,TG,56,0,8,Telangana
2333,21-Apr-20,TN,76,1,178,Tamil Nadu
2334,21-Apr-20,TR,0,0,0,Tripura
2335,21-Apr-20,TT,1537,53,703,Total
2336,21-Apr-20,UN,0,0,0,State Unassigned
2337,21-Apr-20,UP,153,3,22,Uttar Pradesh
2338,21-Apr-20,UT,0,0,1,Uttarakhand
2339,21-Apr-20,WB,53,3,7,West Bengal
2340,21-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2341,21-Mar-20,AP,2,0,0,Andhra Pradesh
2342,21-Mar-20,AR,0,0,0,Arunachal Pradesh
2343,21-Mar-20,AS,0,0,0,Assam
2344,21-Mar-20,BR,0,0,0,Bihar
2345,21-Mar-20,CH,0,0,0,Chandigarh
2346,21-Mar-20,CT,0,0,0,Chhattisgarh
2347,21-Mar-20,DD,0,0,0,Daman and Diu
2348,21-Mar-20,DL,7,0,0,Delhi
2349,21-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2350,21-Mar-20,GA,0,0,0,Goa
2351,21-Mar-20,GJ,7,0,0,Gujarat
2352,21-Mar-20,HP,0,0,0,Himachal Pradesh
2353,21-Mar-20,HR,2,0,0,Haryana
2354,21-Mar-20,JH,0,0,0,Jharkhand
2355,21-Mar-20,JK,0,0,0,Jammu and Kashmir
2356,21-Mar-20,KA,5,0,0,Karnataka
2357,21-Mar-20,KL,12,0,0,Kerala
2358,21-Mar-20,LA,3,0,0,Ladakh
2359,21-Mar-20,LD,0,0,0,Lakshadweep
2360,21-Mar-20,MH,12,0,0,Maharashtra
2361,21-Mar-20,ML,0,0,0,Meghalaya
2362,21-Mar-20,MN,0,0,0,Manipur
2363,21-Mar-20,MP,0,0,0,Madhya Pradesh
2364,21-Mar-20,MZ,0,0,0,Mizoram
2365,21-Mar-20,NL,0,0,0,Nagaland
2366,21-Mar-20,OR,0,0,0,Odisha
2367,21-Mar-20,PB,10,0,0,Punjab
2368,21-Mar-20,PY,0,0,0,Puducherry
2369,21-Mar-20,RJ,7,0,0,Rajasthan
2370,21-Mar-20,SK,0,0,0,Sikkim
2371,21-Mar-20,TG,2,0,0,Telangana
2372,21-Mar-20,TN,3,0,0,Tamil Nadu
2373,21-Mar-20,TR,0,0,0,Tripura
2374,21-Mar-20,TT,78,0,0,Total
2375,21-Mar-20,UN,0,0,0,State Unassigned
2376,21-Mar-20,UP,4,0,0,Uttar Pradesh
2377,21-Mar-20,UT,0,0,0,Uttarakhand
2378,21-Mar-20,WB,2,0,0,West Bengal
2379,21-May-20,AN,0,0,0,Andaman and Nicobar Islands
2380,21-May-20,AP,45,1,41,Andhra Pradesh
2381,21-May-20,AR,0,0,0,Arunachal Pradesh
2382,21-May-20,AS,22,0,6,Assam
2383,21-May-20,BR,211,0,0,Bihar
2384,21-May-20,CH,16,0,42,Chandigarh
2385,21-May-20,CT,14,0,0,Chhattisgarh
2386,21-May-20,DD,0,0,0,Daman and Diu
2387,21-May-20,DL,571,18,375,Delhi
2388,21-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2389,21-May-20,GA,2,0,0,Goa
2390,21-May-20,GJ,371,24,269,Gujarat
2391,21-May-20,HP,42,0,5,Himachal Pradesh
2392,21-May-20,HR,37,0,33,Haryana
2393,21-May-20,JH,13,0,7,Jharkhand
2394,21-May-20,JK,59,2,6,Jammu and Kashmir
2395,21-May-20,KA,143,0,15,Karnataka
2396,21-May-20,KL,24,0,8,Kerala
2397,21-May-20,LA,0,0,0,Ladakh
2398,21-May-20,LD,0,0,0,Lakshadweep
2399,21-May-20,MH,2345,64,1408,Maharashtra
2400,21-May-20,ML,0,0,0,Meghalaya
2401,21-May-20,MN,0,0,0,Manipur
2402,21-May-20,MP,246,4,110,Madhya Pradesh
2403,21-May-20,MZ,0,0,0,Mizoram
2404,21-May-20,NL,0,0,0,Nagaland
2405,21-May-20,OR,51,1,50,Odisha
2406,21-May-20,PB,23,1,25,Punjab
2407,21-May-20,PY,0,0,0,Puducherry
2408,21-May-20,RJ,212,4,81,Rajasthan
2409,21-May-20,SK,0,0,0,Sikkim
2410,21-May-20,TG,38,5,23,Telangana
2411,21-May-20,TN,776,7,400,Tamil Nadu
2412,21-May-20,TR,2,0,32,Tripura
2413,21-May-20,TT,6023,148,3131,Total
2414,21-May-20,UN,307,0,0,State Unassigned
2415,21-May-20,UP,340,11,138,Uttar Pradesh
2416,21-May-20,UT,19,0,0,Uttarakhand
2417,21-May-20,WB,94,6,57,West Bengal
2418,22-Apr-20,AN,1,0,0,Andaman and Nicobar Islands
2419,22-Apr-20,AP,56,2,24,Andhra Pradesh
2420,22-Apr-20,AR,0,0,0,Arunachal Pradesh
2421,22-Apr-20,AS,0,0,0,Assam
2422,22-Apr-20,BR,17,0,0,Bihar
2423,22-Apr-20,CH,0,0,0,Chandigarh
2424,22-Apr-20,CT,0,0,3,Chhattisgarh
2425,22-Apr-20,DD,0,0,0,Daman and Diu
2426,22-Apr-20,DL,92,1,113,Delhi
2427,22-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2428,22-Apr-20,GA,0,0,0,Goa
2429,22-Apr-20,GJ,229,13,40,Gujarat
2430,22-Apr-20,HP,0,0,0,Himachal Pradesh
2431,22-Apr-20,HR,9,0,11,Haryana
2432,22-Apr-20,JH,0,0,0,Jharkhand
2433,22-Apr-20,JK,27,0,11,Jammu and Kashmir
2434,22-Apr-20,KA,9,0,2,Karnataka
2435,22-Apr-20,KL,11,0,1,Kerala
2436,22-Apr-20,LA,0,0,0,Ladakh
2437,22-Apr-20,LD,0,0,0,Lakshadweep
2438,22-Apr-20,MH,431,18,67,Maharashtra
2439,22-Apr-20,ML,0,0,0,Meghalaya
2440,22-Apr-20,MN,0,0,0,Manipur
2441,22-Apr-20,MP,35,0,4,Madhya Pradesh
2442,22-Apr-20,MZ,0,0,0,Mizoram
2443,22-Apr-20,NL,0,0,0,Nagaland
2444,22-Apr-20,OR,4,0,2,Odisha
2445,22-Apr-20,PB,27,0,4,Punjab
2446,22-Apr-20,PY,0,0,0,Puducherry
2447,22-Apr-20,RJ,153,1,70,Rajasthan
2448,22-Apr-20,SK,0,0,0,Sikkim
2449,22-Apr-20,TG,15,1,0,Telangana
2450,22-Apr-20,TN,33,0,27,Tamil Nadu
2451,22-Apr-20,TR,0,0,0,Tripura
2452,22-Apr-20,TT,1292,36,394,Total
2453,22-Apr-20,UN,0,0,0,State Unassigned
2454,22-Apr-20,UP,112,0,11,Uttar Pradesh
2455,22-Apr-20,UT,0,0,4,Uttarakhand
2456,22-Apr-20,WB,31,0,0,West Bengal
2457,22-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2458,22-Mar-20,AP,1,0,0,Andhra Pradesh
2459,22-Mar-20,AR,0,0,0,Arunachal Pradesh
2460,22-Mar-20,AS,0,0,0,Assam
2461,22-Mar-20,BR,2,1,0,Bihar
2462,22-Mar-20,CH,1,0,0,Chandigarh
2463,22-Mar-20,CT,0,0,0,Chhattisgarh
2464,22-Mar-20,DD,0,0,0,Daman and Diu
2465,22-Mar-20,DL,0,0,0,Delhi
2466,22-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2467,22-Mar-20,GA,0,0,0,Goa
2468,22-Mar-20,GJ,4,1,0,Gujarat
2469,22-Mar-20,HP,0,0,0,Himachal Pradesh
2470,22-Mar-20,HR,0,0,0,Haryana
2471,22-Mar-20,JH,0,0,0,Jharkhand
2472,22-Mar-20,JK,0,0,0,Jammu and Kashmir
2473,22-Mar-20,KA,6,0,0,Karnataka
2474,22-Mar-20,KL,15,0,0,Kerala
2475,22-Mar-20,LA,0,0,0,Ladakh
2476,22-Mar-20,LD,0,0,0,Lakshadweep
2477,22-Mar-20,MH,10,1,0,Maharashtra
2478,22-Mar-20,ML,0,0,0,Meghalaya
2479,22-Mar-20,MN,0,0,0,Manipur
2480,22-Mar-20,MP,2,0,0,Madhya Pradesh
2481,22-Mar-20,MZ,0,0,0,Mizoram
2482,22-Mar-20,NL,0,0,0,Nagaland
2483,22-Mar-20,OR,0,0,0,Odisha
2484,22-Mar-20,PB,8,0,0,Punjab
2485,22-Mar-20,PY,0,0,0,Puducherry
2486,22-Mar-20,RJ,4,0,0,Rajasthan
2487,22-Mar-20,SK,0,0,0,Sikkim
2488,22-Mar-20,TG,6,0,0,Telangana
2489,22-Mar-20,TN,3,0,0,Tamil Nadu
2490,22-Mar-20,TR,0,0,0,Tripura
2491,22-Mar-20,TT,67,3,0,Total
2492,22-Mar-20,UN,0,0,0,State Unassigned
2493,22-Mar-20,UP,2,0,0,Uttar Pradesh
2494,22-Mar-20,UT,0,0,0,Uttarakhand
2495,22-Mar-20,WB,3,0,0,West Bengal
2496,22-May-20,AN,0,0,0,Andaman and Nicobar Islands
2497,22-May-20,AP,62,1,26,Andhra Pradesh
2498,22-May-20,AR,0,0,0,Arunachal Pradesh
2499,22-May-20,AS,15,0,0,Assam
2500,22-May-20,BR,179,2,58,Bihar
2501,22-May-20,CH,1,0,0,Chandigarh
2502,22-May-20,CT,44,0,3,Chhattisgarh
2503,22-May-20,DD,0,0,0,Daman and Diu
2504,22-May-20,DL,660,14,330,Delhi
2505,22-May-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2506,22-May-20,GA,2,0,9,Goa
2507,22-May-20,GJ,363,29,392,Gujarat
2508,22-May-20,HP,16,0,0,Himachal Pradesh
2509,22-May-20,HR,37,2,25,Haryana
2510,22-May-20,JH,20,0,0,Jharkhand
2511,22-May-20,JK,40,0,36,Jammu and Kashmir
2512,22-May-20,KA,138,0,26,Karnataka
2513,22-May-20,KL,42,1,2,Kerala
2514,22-May-20,LA,2,0,0,Ladakh
2515,22-May-20,LD,0,0,0,Lakshadweep
2516,22-May-20,MH,2940,63,857,Maharashtra
2517,22-May-20,ML,0,0,0,Meghalaya
2518,22-May-20,MN,1,0,0,Manipur
2519,22-May-20,MP,189,1,245,Madhya Pradesh
2520,22-May-20,MZ,0,0,0,Mizoram
2521,22-May-20,NL,0,0,0,Nagaland
2522,22-May-20,OR,86,0,43,Odisha
2523,22-May-20,PB,1,0,28,Punjab
2524,22-May-20,PY,3,0,0,Puducherry
2525,22-May-20,RJ,267,2,195,Rajasthan
2526,22-May-20,SK,0,0,0,Sikkim
2527,22-May-20,TG,62,3,7,Telangana
2528,22-May-20,TN,786,4,846,Tamil Nadu
2529,22-May-20,TR,0,0,4,Tripura
2530,22-May-20,TT,6536,142,3280,Total
2531,22-May-20,UN,217,0,0,State Unassigned
2532,22-May-20,UP,220,14,120,Uttar Pradesh
2533,22-May-20,UT,8,0,0,Uttarakhand
2534,22-May-20,WB,135,6,28,West Bengal
2535,23-Apr-20,AN,4,0,0,Andaman and Nicobar Islands
2536,23-Apr-20,AP,80,3,21,Andhra Pradesh
2537,23-Apr-20,AR,0,0,0,Arunachal Pradesh
2538,23-Apr-20,AS,1,0,0,Assam
2539,23-Apr-20,BR,27,0,2,Bihar
2540,23-Apr-20,CH,0,0,0,Chandigarh
2541,23-Apr-20,CT,0,0,2,Chhattisgarh
2542,23-Apr-20,DD,0,0,0,Daman and Diu
2543,23-Apr-20,DL,128,2,84,Delhi
2544,23-Apr-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2545,23-Apr-20,GA,0,0,0,Goa
2546,23-Apr-20,GJ,217,9,79,Gujarat
2547,23-Apr-20,HP,1,0,2,Himachal Pradesh
2548,23-Apr-20,HR,6,0,12,Haryana
2549,23-Apr-20,JH,7,1,4,Jharkhand
2550,23-Apr-20,JK,27,0,0,Jammu and Kashmir
2551,23-Apr-20,KA,18,0,14,Karnataka
2552,23-Apr-20,KL,10,0,8,Kerala
2553,23-Apr-20,LA,0,0,2,Ladakh
2554,23-Apr-20,LD,0,0,0,Lakshadweep
2555,23-Apr-20,MH,778,14,51,Maharashtra
2556,23-Apr-20,ML,0,0,0,Meghalaya
2557,23-Apr-20,MN,0,0,0,Manipur
2558,23-Apr-20,MP,100,3,51,Madhya Pradesh
2559,23-Apr-20,MZ,0,0,0,Mizoram
2560,23-Apr-20,NL,0,0,0,Nagaland
2561,23-Apr-20,OR,6,0,1,Odisha
2562,23-Apr-20,PB,5,1,13,Punjab
2563,23-Apr-20,PY,0,0,0,Puducherry
2564,23-Apr-20,RJ,76,1,107,Rajasthan
2565,23-Apr-20,SK,0,0,0,Sikkim
2566,23-Apr-20,TG,27,1,58,Telangana
2567,23-Apr-20,TN,54,2,90,Tamil Nadu
2568,23-Apr-20,TR,0,0,1,Tripura
2569,23-Apr-20,TT,1667,40,642,Total
2570,23-Apr-20,UN,0,0,0,State Unassigned
2571,23-Apr-20,UP,61,3,33,Uttar Pradesh
2572,23-Apr-20,UT,1,0,1,Uttarakhand
2573,23-Apr-20,WB,33,0,6,West Bengal
2574,23-Mar-20,AN,0,0,0,Andaman and Nicobar Islands
2575,23-Mar-20,AP,1,0,0,Andhra Pradesh
2576,23-Mar-20,AR,0,0,0,Arunachal Pradesh
2577,23-Mar-20,AS,0,0,0,Assam
2578,23-Mar-20,BR,1,0,0,Bihar
2579,23-Mar-20,CH,1,0,0,Chandigarh
2580,23-Mar-20,CT,0,0,0,Chhattisgarh
2581,23-Mar-20,DD,0,0,0,Daman and Diu
2582,23-Mar-20,DL,3,0,0,Delhi
2583,23-Mar-20,DN,0,0,0,Dadra and Nagar Haveli and Daman and Diu
2584,23-Mar-20,GA,0,0,0,Goa
2585,23-Mar-20,GJ,12,0,0,Gujarat
2586,23-Mar-20,HP,1,1,0,Himachal Pradesh
2587,23-Mar-20,HR,7,0,11,Haryana
2588,23-Mar-20,JH,0,0,0,Jharkhand
2589,23-Mar-20,JK,0,0,0,Jammu and Kashmir
2590,23-Mar-20,KA,7,0,1,Karnataka
2591,23-Mar-20,KL,28,0,0,Kerala
2592,23-Mar-20,LA,0,0,0,Ladakh
2593,23-Mar-20,LD,0,0,0,Lakshadweep
2594,23-Mar-20,MH,23,0,0,Maharashtra
2595,23-Mar-20,ML,0,0,0,Meghalaya
2596,23-Mar-20,MN,0,0,0,Manipur
2597,23-Mar-20,MP,0,0,0,Madhya Pradesh
2598,23-Mar-20,MZ,0,0,0,Mizoram
2599,23-Mar-20,NL,0,0,0,Nagaland
2600,23-Mar-20,OR,0,0,0,Odisha
2601,23-Mar-20,PB,2,0,0,Punjab
2602,23-Mar-20,PY,0,0,0,Puducherry
2603,23-Mar-20,RJ,4,0,0,Rajasthan
2604,23-Mar-20,SK,0,0,0,Sikkim
2605,23-Mar-20,TG,6,0,0,Telangana
2606,23-Mar-20,TN,3,0,0,Tamil Nadu
2607,23-Mar-20,TR,0,0,0,Tripura
2608,23-Mar-20,TT,102,2,12,Total
2609,23-Mar-20,UN,0,0,0,State Unassigned
2610,23-Mar-20,UP,2,0,0,Uttar Pradesh
2611,23-Mar-20,UT,1,0,0,Uttarakhand
2612,23-Mar-20,WB,0,1,0,West Bengal
2613,23-May-20,AN,0,0,0,Andaman and Nicobar Islands
2614,23-May-20,AP,47,1,48,Andhra Pradesh
2615,23-May-20,AR,0,0,0,Arunachal Pradesh
2616,23-May-20,AS,121,0,2,Assam
2617,23-May-20,BR,228,0,24,Bihar
2618,23-May-20,CH,6,0,1,Chandigarh
2619,23-May-20,CT,42,0,2,Chhattisgarh
2620,23-May-20,DD,0,0,0,Daman and Diu
2621,23-May-20,DL,591,23,370,Delhi
2622,23-May-20,DN,1,0,0,Dadra and Nagar Haveli and Daman and Diu
2623,23-May-20,GA,1,0,0,Goa
2624,23-May-20,GJ,396,27,289,Gujarat
2625,23-May-20,HP,17,0,2,Himachal Pradesh
2626,23-May-20,HR,64,0,44,Haryana
2627,23-May-20,JH,27,0,5,Jharkhand
2628,23-May-20,JK,80,1,54,Jammu and Kashmir
2629,23-May-20,KA,216,1,11,Karnataka
2630,23-May-20,KL,62,0,3,Kerala
2631,23-May-20,LA,3,0,0,Ladakh
2632,23-May-20,LD,0,0,0,Lakshadweep
2633,23-May-20,MH,2608,60,821,Maharashtra
